cpd00001,-47963.78895
cpd00002,-1672514.633
cpd00003,-1841698.883
cpd00004,-1842167.174
cpd00005,-2197878.517788487
cpd00006,-2197428.896927216
cpd00008,-1316518.885
cpd00009,-403694.157
cpd00010,-2402839.901
cpd00011,-118338.9437
cpd00012,-759717.363006428
cpd00013,-35760.88970470167
cpd00014,-1283593.8084867024
cpd00015,-2102739.394
cpd00018,-960206.0192269408
cpd00019,-1034170.5335154474
cpd00020,-214558.8176
cpd00022,-2498586.058
cpd00023,-345809.881434334
cpd00024,-357263.5404
cpd00026,-1666740.692392933
cpd00027,-431114.1495961924
cpd00029,-143453.48493554335
cpd00031,-1363730.3180234504
cpd00032,-332617.1409
cpd00033,-178453.69538872005
cpd00035,-203101.94208811468
cpd00036,-286156.78
cpd00037,-1750031.3338106156
cpd00038,-1719721.44150148
cpd00039,-312046.43910210667
cpd00040,-189904.6676582204
cpd00041,-321161.52717473597
cpd00042,-881348.9758921396
cpd00043,-1666738.2863818991
cpd00046,-914806.5996862414
cpd00047,-118800.44014147297
cpd00048,-438909.3344801158
cpd00051,-380774.99657502474
cpd00052,-1627125.11749767
cpd00053,-333603.80788306176
cpd00054,-250304.40802749846
cpd00055,-71841.61552123717
cpd00056,-1439614.0278412073
cpd00060,-502289.957993516
cpd00061,-570278.0738
cpd00062,-1639592.1006452735
cpd00064,-287405.18442778336
cpd00065,-430555.0795469152
cpd00066,-348016.05262164713
cpd00067,-268.61
cpd00068,-1685005.4827400085
cpd00069,-395221.17773255135
cpd00070,-2616632.042103834
cpd00071,-96501.28425627096
cpd00072,-786842.2186
cpd00073,-141340.7490217127
cpd00076,-814269.2304074727
cpd00078,-2641296.706
cpd00079,-786841.3993
cpd00080,-572034.3362332523
cpd00082,-431115.06575108034
cpd00083,-1746883.8678724088
cpd00085,-203099.92800738337
cpd00089,-786842.4909718526
cpd00095,-571290.0963
cpd00101,-714986.2225539247
cpd00102,-571285.401
cpd00103,-1427018.0690298625
cpd00105,-359264.1963897706
cpd00106,-285400.3919
cpd00107,-277042.3330702584
cpd00108,-431112.2029801849
cpd00111,-1761924.5065340032
cpd00113,-882454.1767611502
cpd00114,-972694.6180927163
cpd00115,-1625309.7780148801
cpd00117,-203101.9237257521
cpd00119,-344270.1060941256
cpd00120,-2547889.7881845115
cpd00121,-431120.88108445075
cpd00122,-514413.4111763898
cpd00125,-1009860.8904397105
cpd00126,-1007429.3734353869
cpd00128,-293183.74461236515
cpd00129,-251648.8396009844
cpd00130,-333363.2471
cpd00133,-261589.30698568307
cpd00135,-477647.52023084887
cpd00137,-476063.8007
cpd00138,-431117.81638745073
cpd00139,-190656.94253424375
cpd00141,-168098.25996837992
cpd00142,-239210.9802505512
cpd00143,-359466.1458510486
cpd00144,-1712944.647976118
cpd00145,-261761.8977319915
cpd00146,-509525.7664831161
cpd00147,-831821.6540031349
cpd00151,-284915.066992358
cpd00154,-359267.20650889043
cpd00156,-252395.08000777836
cpd00157,-215559.2038417249
cpd00158,-814272.5943185288
cpd00159,-215307.34192148873
cpd00161,-274954.90536079905
cpd00162,-132249.86786894852
cpd00163,-1594874.3061140613
cpd00164,-477321.760763572
cpd00225,-216767.85611834232
cpd00169,-618247.4722
cpd00170,-430379.89427715197
cpd00171,-714984.422302847
cpd00175,-1750024.1383040152
cpd00176,-430118.37475782906
cpd00177,-1269312.843165352
cpd00178,-121158.1877204127
cpd00179,-814262.8326452046
cpd00182,-604487.4501142015
cpd00184,-549010.1731757222
cpd00185,-359265.78802910756
cpd00186,-345809.87511742016
cpd00188,-584062.6177906495
cpd00191,-214556.25450283807
cpd00193,-1351719.0670703
cpd00196,-499456.5399668417
cpd00198,-714992.1293077739
cpd00199,-239203.54373674424
cpd00200,-288497.97367130034
cpd00201,-1057085.740394208
cpd00202,-882461.4138274913
cpd00203,-974244.9015
cpd00204,-71324.21982047771
cpd00206,-867609.3676918857
cpd00207,-340404.9387898898
cpd00208,-814263.6228939336
cpd00210,-476260.90671155
cpd00212,-431119.2028718108
cpd00213,-778189.8024136511
cpd00214,-488501.4534195502
cpd00215,-370553.5301214747
cpd00216,-525429.132501014
cpd00217,-814247.6005094894
cpd00218,-273793.6488041187
cpd00221,-215307.31659956867
cpd00222,-478062.00214421196
cpd00223,-262508.7229035652
cpd00224,-359266.40377003764
C00261,-216767.863365387
cpd00226,-305664.659892721
cpd00227,-274950.9056220539
cpd00229,-143702.8502990423
cpd00232,-728969.4882009877
cpd00234,-430370.88305489643
cpd00235,-786837.7334692139
cpd00236,-643132.1202271803
cpd00237,-558258.2054616828
cpd00242,-166022.94923067847
cpd00246,-616963.8914329124
cpd00247,-378324.8879072232
cpd00248,-454766.302337715
cpd00249,-571566.9909256336
cpd00250,-296459.9238656132
cpd19002,-345809.8860179279
cpd00256,-1429307.5642181535
cpd00258,-359262.6031301211
cpd00259,-359263.636906167
cpd00260,-476062.1108446195
cpd00261,-359262.0307799762
cpd00263,-371296.84458925994
cpd00266,-348867.5453802266
cpd00269,-381908.73604951426
cpd00274,-392983.21419963316
cpd00278,-442008.0272866444
cpd00279,-2594344.293413491
cpd00280,-477314.3181787104
cpd00281,-227749.63223512296
cpd00282,-379068.52427388163
cpd00284,-833796.2657533876
cpd00285,-487981.912418571
cpd00287,-239204.5807989366
cpd00288,-774644.2335831902
cpd00290,-1142573.68
cpd00293,-870142.3759751967
cpd00294,-913011.1933353427
cpd00295,-1316526.3073636955
cpd00296,-960218.6601059451
cpd00297,-1261028.935439227
cpd00298,-904744.5778890896
cpd00304,-535640.6486030438
cpd00306,-360004.4514725054
cpd00309,-352887.9056056874
cpd00311,-651702.177526834
cpd00314,-431853.9907711577
cpd00315,-1746859.615524077
cpd00320,-321161.4835670821
cpd00322,-277043.88069079386
cpd00323,-276300.784526477
cpd00329,-194356.33267077748
cpd00330,-985228.0835364022
cpd00331,-428100.2611
cpd00333,-167339.3310457843
cpd00334,-168353.3630003763
cpd00337,-261010.9244779775
cpd00342,-382896.326158297
cpd00343,-426736.260249631
cpd00344,-404436.571153869
cpd00345,-1010604.2459620129
cpd00346,-274205.4327292287
cpd00351,-622092.9213920927
cpd00353,-476065.1113
cpd00355,-928899.4638247003
cpd00357,-1617056.4787677617
cpd00359,-228200.2965549081
cpd00362,-532884.5998636527
cpd00363,-97246.53889324049
cpd00365,-536386.4981884076
cpd00366,-360003.9160606365
cpd00367,-559078.9762977549
cpd00368,-359261.4526843899
cpd00373,-503149.62278968265
cpd00382,-1197410.6354383077
cpd00383,-406808.5623506479
cpd00386,-333363.2593975433
cpd00387,-1699648.344764289
cpd00388,-424624.9823758407
cpd00390,-1654247.3864850488
cpd00393,-984488.4267096942
cpd00396,-383909.58939447143
cpd00397,-359264.3388444659
cpd00404,-287405.1760062487
cpd00408,-336449.4986947232
cpd00419,-359093.97639155533
cpd00420,-558996.7942134957
cpd00428,-167603.28613622027
cpd00432,-380569.09500261256
cpd00435,-217510.60959287803
cpd00437,-477319.2463117375
cpd00438,-557283.4285408029
cpd00444,-1355378.4456497706
cpd00446,-912529.8080539777
cpd00448,-215553.59358728037
cpd00449,-778936.0522321882
cpd00451,-271820.88963189913
cpd00453,-169100.02549651745
cpd00457,-561891.2636831847
cpd00458,-385103.04023592017
cpd00465,-331237.59169504506
cpd00472,-1712939.6174295119
cpd00475,-714997.9182284933
cpd00477,-441301.3581367178
cpd00482,-618240.6997
cpd00485,-786836.3165817647
cpd00491,-787594.2445841671
cpd00492,-514404.0312847768
cpd00499,-1142578.3241177285
cpd00502,-1044588.5416728774
cpd00504,-430099.8907345198
cpd19006,-786834.2573868616
cpd00509,-667785.7797568649
cpd00510,-667789.8036072433
cpd00516,-430098.4359409314
cpd00520,-358264.2525734083
cpd00523,-1169998.901648666
cpd00533,-1223906.682198773
cpd00541,-790381.8527167126
cpd00549,-312046.66980336467
cpd00550,-250304.40730413937
cpd00562,-245126.95292822368
cpd00581,-167339.33820827625
cpd00586,-380771.20521038416
cpd00588,-431855.1129589057
cpd00589,-431116.390468615
cpd00592,-2473940.9403531016
cpd19008,-193008.3271306168
cpd00622,-532644.8884692062
cpd00626,-1644167.7792095416
cpd00636,-195098.19472655022
cpd00642,-383910.30170337943
cpd00644,-491589.7993582209
cpd00650,-2547139.608125221
cpd00655,-2047119.3003184658
cpd00658,-525434.1680056354
cpd00672,-477322.2029534486
cpd00682,-3283402.931723157
cpd00684,-334692.0325003179
cpd00691,-1594880.4375917905
cpd00695,-345061.81566576194
cpd00699,-454031.7539880927
cpd00702,-533620.678759234
cpd00705,-370457.05050537817
cpd00712,-335707.1027873837
cpd00718,-379820.85177221504
cpd00722,-346074.08196282
cpd00726,-144700.02944201152
cpd00728,-239949.58060688505
cpd00738,-606043.1283633482
cpd00745,-215303.66567907532
cpd00751,-383906.67675715376
cpd00793,-1083609.1708892514
cpd00794,-814265.930871798
cpd00795,-358009.0023076071
cpd00797,-239956.29916119605
cpd00802,-786846.5706770984
cpd00804,-787582.1076162488
cpd00806,-739640.1758000107
cpd00807,-653801.7489988151
cpd00808,-714985.1212453792
cpd00810,-1045351.0961479876
cpd00812,-692186.8635921797
cpd00815,-298851.80183154147
cpd00817,-714987.0154937077
cpd00818,-786841.9558648975
cpd00830,-404470.6081181486
cpd00831,-739638.5770905343
cpd00840,-312049.4477318287
cpd00841,-1048480.8108792607
cpd00843,-261761.21133646872
cpd00851,-298854.4607621127
cpd00862,-786844.3219891908
cpd00863,-786841.8094466547
cpd00865,-886580.6031056163
cpd00868,-406677.1053239897
cpd00873,-941092.086481528
cpd00874,-312047.355562995
cpd00876,-239949.65666941067
C01231,-1142591.1520010438
cpd00910,-814273.6428091788
cpd00911,-786109.6947313445
cpd00930,-665248.4587624947
cpd00945,-785842.4080385618
cpd00982,-2103769.277
cpd00996,-285400.3960761084
cpd01003,-203101.9281293992
cpd01011,-145794.08006224825
cpd01055,-431119.0929553339
cpd01066,-431861.26379787514
cpd01088,-244380.56526680454
cpd01101,-153540.14679432643
cpd01106,-277040.5664600188
cpd01116,-142189.09237058947
cpd01122,-536277.8881670224
cpd19016,-287404.06032418
cpd01133,-1580561.262603837
cpd01138,-334361.2452453858
cpd01171,-431855.7252631578
cpd01186,-383913.51183469436
cpd01194,-310046.7954327711
cpd01206,-431137.3780729108
cpd01217,-664185.315573762
cpd01239,-287410.39221094234
cpd01269,-121898.13523426569
cpd01307,-360004.17184225115
cpd01345,-569647.2139660899
cpd01355,-814261.2541809249
cpd01367,-301944.0902511859
cpd01383,-287410.76164085517
cpd01394,-442760.7025619233
cpd01395,-287410.3872746982
cpd01397,-814270.7284987974
cpd01399,-1580564.5699371155
cpd01423,-1644161.049005578
cpd01430,-535650.3760254375
cpd01432,-274953.2970424353
cpd01454,-791131.250328034
cpd01502,-310046.62081428187
cpd01512,-297856.5226456387
cpd01526,-348016.03892504284
cpd01536,-1746874.5622300287
cpd01545,-334688.4414804361
cpd01550,-652195.0148573274
cpd01598,-474801.24877927447
cpd01627,-383913.75565450906
cpd01630,-333943.4410662171
cpd01675,-2641281.949515706
cpd01677,-237673.49636369818
cpd01682,-444630.6799564214
cpd01691,-977191.7448111762
cpd01696,-489698.84769051865
cpd01700,-358012.6224793619
cpd01701,-358011.6878623479
cpd01715,-348128.8095962249
cpd01716,-406072.72712738585
cpd01720,-308687.1779812628
cpd01725,-406066.7264568988
cpd01733,-384354.83639980346
cpd01756,-597785.1222085393
cpd01762,-237081.96039405893
cpd01784,-359472.10842832737
cpd01793,-476572.4148953982
cpd01795,-430859.57637994044
cpd01807,-570566.6909145572
cpd01876,-334691.59744266147
cpd01895,-533394.0565902162
cpd01896,-655921.8148744932
cpd01915,-789678.9937406211
cpd01934,-469284.2380524973
cpd01947,-193750.96183534001
cpd01958,-322155.36668953527
cpd01961,-333618.97474651807
cpd01964,-263977.62189589813
cpd01974,-393018.3247606886
cpd01977,-677166.7619027087
cpd02015,-925375.3719552819
cpd02016,-573161.2070390073
cpd02023,-627561.5753051451
cpd02024,-452503.8185820692
cpd02033,-471196.6058160955
cpd02051,-370453.0936551243
cpd02069,-617495.2400947944
cpd02100,-714988.1914618458
cpd02112,-470922.4044501586
cpd02121,-298861.95111708547
cpd02129,-264720.653763038
cpd02132,-690099.495534628
cpd02140,-843955.230970027
cpd02143,-430382.25053555035
cpd19025,-786840.944686241
cpd02148,-643135.6492033654
cpd02152,-666172.1067053379
cpd02155,-776167.9199359649
cpd02175,-298854.39524961833
cpd02182,-1048958.0472677234
cpd02186,-379818.32143369224
cpd19026,-288499.85667490534
cpd02202,-370576.0409902259
cpd02210,-799474.5226729271
cpd02219,-561603.292517588
cpd02233,-441046.91501546674
cpd02235,-250903.71264055796
cpd02254,-622375.0491675414
cpd02264,-1559856.2856454968
cpd02265,-1559846.9648786078
cpd02273,-345808.00488723646
cpd01705,-382657.62731334864
cpd02294,-323509.4669753246
cpd02311,-356472.34040282964
cpd02324,-379066.112899456
cpd02340,-786835.48935347
cpd02364,-392226.1457736698
cpd02375,-1245611.190702682
cpd02431,-250621.29815718968
cpd02441,-430118.8750451365
cpd02448,-287402.6863087116
cpd02469,-332606.98026681563
cpd02510,-536277.5194766541
cpd00922,-275555.6081482384
cpd02536,-334223.2115902061
cpd02542,-358581.4243114199
cpd02543,-300902.52507269854
cpd02553,-548113.6734084112
cpd02574,-942329.5975410849
cpd02611,-870130.891780674
cpd02612,-870133.2020377856
cpd02616,-1584766.5295145595
cpd02645,-642131.6957353798
cpd02654,-833951.0150474056
cpd02662,-2688478.2599597
cpd02698,-668303.6676474956
cpd02711,-785852.5246358984
cpd02724,-679748.0935437898
cpd02734,-452255.4748803328
cpd02776,-358877.00584259606
cpd02832,-1175341.3110815962
cpd02836,-725725.5922113268
cpd02851,-949534.2147664026
cpd02857,-857701.652379561
cpd02884,-1020648.3073268578
cpd02886,-2188757.1774528394
cpd02889,-726475.0619397439
cpd02893,-961994.4036273453
cpd02894,-1009087.9488044888
cpd19032,-1234941.2313633228
cpd03123,-2643628.1221592883
cpd03125,-2596429.30027869
cpd03183,-452263.7564639008
cpd00238,-858699.6514440599
cpd00880,-833056.8993202543
cpd03198,-814260.3829236776
cpd03199,-813514.5525752656
cpd03218,-976862.8298389687
cpd03221,-708939.9139550581
cpd03222,-708931.4061837137
cpd03279,-569762.1398419132
cpd03284,-558571.2843040572
cpd03292,-896335.8308498176
cpd03325,-418860.1193345597
cpd01504,-156151.1321116008
cpd03379,-1308185.433457589
cpd03380,-1382096.367772071
cpd03518,-1767420.0445270722
cpd03535,-736493.6801717927
cpd03561,-239952.0089466093
cpd03583,-786837.3029714843
cpd03662,-146539.0796739404
cpd03671,-774642.8099786236
cpd03674,-382911.58585516794
cpd12840,-1197419.7130992569
cpd03721,-1197425.186921518
cpd03737,-263853.9068627558
cpd03763,-2619590.8727053497
cpd03876,-514975.20770492585
cpd03879,-287410.5926048672
cpd03880,-431114.97777853836
cpd03884,-431118.79060780024
cpd00480,-477317.0223535752
cpd04130,-2667542.3453745414
cpd04194,-978538.5264145394
cpd04349,-814262.7889240059
cpd19069,-288362.1100532301
cpd04365,-215412.96982417555
cpd04809,-543084.6703068031
cpd04878,-798133.2696158047
cpd04882,-1239893.3599980564
cpd05158,-814256.6883751842
cpd05262,-477320.6427912976
cpd05400,-195077.1943580061
cpd029321355,-513230.27337003493
cpd029321695,-668351.8196952485
cpd00521,-1596246.57153984
cpd029322214,-774644.2578472325
cpd029322215,-630931.0537289236
cpd029323378,-1583313.1153880283
cpd029324177,-783969.9425758632
cpd029324178,-1139702.3455867558
cpd029325025,-348867.5093135827
cpd00360,-258441.04318634016
cpd029325673,-477317.3593378992
cpd029325981,-1024078.1329187893
cpd00613310,-194331.9311122308
cpd00613433,-321160.5261685201
cpd00613436,-252394.75586598803
cpd00613474,-396228.2597597396
cpd00613476,-396509.3484644806
cpd00613512,-572792.2483378978
cpd00613615,-1200018.656911271
cpd00613619,-1210118.3633431802
cpd00613688,-1169982.5879911473
cpd029328054,-513234.20686150255
cpd029329838,-368363.2516753009
